course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,profit,year,month,clean_course_title
The Theory & Practice of Modes on the Guitar,1,35,17,0,7,2,1.5,595,2014,4,Theory  Practice Modes Guitar
Learn How To Play The Trumpet,1,75,2,0,24,0,1.5,150,2017,6,Learn Play Trumpet
Violin for Beginners,1,50,4,0,18,1,0.7333333333333333,200,2017,3,Violin Beginners
Beginner Acoustic Guitar Lessons,1,25,8,0,12,1,1.0,200,2015,10,Beginner Acoustic Guitar Lessons
Aprendiendo Piano: Tocando piezas populares Vol.I,1,100,122,3,59,1,3.5,12200,2015,11,Aprendiendo Piano Tocando piezas populares VolI
Curso de Bateria - Explorando Diferentes Divisões,1,55,5,2,19,2,2.0,275,2017,5,Curso de Bateria  Explorando Diferentes Divises
Escalas Pentatónicas para guitarristas,1,25,11,3,23,0,0.6,275,2017,6,Escalas Pentatnicas para guitarristas
Brass Master Class,1,20,36,6,30,0,2.0,720,2015,6,Brass Master Class
Enseñando música: mejora tus clases de instrumento ,1,30,111,3,18,1,1.5,3330,2015,10,Enseando msica mejora tus clases de instrumento
Ukelele exprés: aprende a tocar en menos de un mes,0,0,888,64,25,1,1.5,0,2016,10,Ukelele exprs aprende tocar en menos de un mes
Curso de Guitarra para Principiantes,1,20,53,5,39,1,3.0,1060,2016,6,Curso de Guitarra para Principiantes
Mundharmonika spielen - mein schönstes Hobby,1,20,65,7,77,1,2.5,1300,2015,6,Mundharmonika spielen  mein schnstes Hobby
Aprende el acordeón de oído y con técnica –Nivel Intermedio–,1,25,38,7,51,2,4.5,950,2016,2,Aprende el acorden de odo con tcnica Nivel Intermedio
Présentation du Banjo Ténor,1,20,18,4,31,1,1.5,360,2015,9,Prsentation du Banjo Tnor
Aprende a tocar el acordeón de botones,1,50,22,4,21,0,3.5,1100,2014,5,Aprende tocar el acorden de botones
Aprendiendo piano: Lectura de piezas clásicas Vol.I,1,50,211,12,30,1,1.5,10550,2015,10,Aprendiendo piano Lectura de piezas clsicas VolI
Pedais de efeito para Contrabaixo,1,50,10,3,10,0,2.5,500,2016,8,Pedais de efeito para Contrabaixo
Mantenimiento y octavación para guitarras eléctricas,1,35,12,3,14,0,1.0,420,2016,4,Mantenimiento octavacin para guitarras elctricas
Aprende a tocar el violín desde cero,1,50,17,1,22,0,2.5,850,2014,5,Aprende tocar el violn desde cero
Aprende a tocar el teclado como los expertos,1,50,11,1,37,0,2.5,550,2014,5,Aprende tocar el teclado como los expertos
Aprende a tocar el saxofón como siempre has querido,1,20,8,1,26,0,3.5,160,2014,5,Aprende tocar el saxofn como siempre querido
Guitarra para principiantes,1,20,7,1,46,1,2.0,140,2015,1,Guitarra para principiantes
Aprende a tocar flauta transversal sin complicaciones,1,50,6,2,23,0,3.0,300,2014,5,Aprende tocar flauta transversal sin complicaciones
Aprende a tocar las escalas en el acordeón de botones.,1,20,2,0,21,1,1.0,40,2017,6,Aprende tocar las escalas en el acorden de botones
Curso de Violão Prático,1,70,5,0,10,1,1.5,350,2017,4,Curso de Violo Prtico
"Aprende a tocar percusiones: congas, bongós, maracas y más",1,50,14,2,71,0,3.5,700,2014,5,Aprende tocar percusiones congas bongs maracas ms
Gitarre spielen - mein schönstes Hobby,1,20,11,2,183,1,2.0,220,2015,6,Gitarre spielen  mein schnstes Hobby
Aprende a tocar la guitarra acústica como un profesional,1,50,11,0,27,0,3.0,550,2014,5,Aprende tocar la guitarra acstica como un profesional
Guitar Lesson - Five Steps to Learn Barre Chords,1,35,57,9,9,0,0.55,1995,2015,3,Guitar Lesson  Steps Learn Barre Chords
"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",1,20,377,8,14,0,1.5,7540,2014,1,Easy Piano Basics  Learn Piano Prior Experience Needed
Guitar Technique Mastery: The Ultimate Chop Building Workout,1,20,273,4,6,0,1.5,5460,2014,1,Guitar Technique Mastery Ultimate Chop Building Workout
Inside Drum Technique,1,50,406,10,25,0,2.0,20300,2013,12,Inside Drum Technique
"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",1,195,556,11,27,2,4.0,108420,2014,1,Learn Play Tarrega Bach Sor Classical Guitar
Create Beautiful Music On The Piano Like a Pro In Minutes,1,95,115,17,17,0,1.5,10925,2015,8,Create Beautiful Music Piano Like Pro Minutes
Instant Harmonica - play the great Irish tune Molly Malone!,1,20,420,2,13,1,1.0,8400,2015,7,Instant Harmonica  play great Irish tune Molly Malone
Instant Harmonica - play 'Can't Help Falling in Love' now!,1,40,32,3,11,0,1.0,1280,2017,2,Instant Harmonica  play Cant Help Falling Love now
Arpeggios for Guitar made Easy! Dominate the Fretboard,1,65,26,5,23,0,3.0,1690,2017,5,Arpeggios Guitar Easy Dominate Fretboard
Guitar Lessons - The Modal System - Modes Essentials,1,45,116,7,27,0,2.0,5220,2016,2,Guitar Lessons  Modal System  Modes Essentials
Learn to Play Percussion: Beginner to Pro made the Easy Way!,1,50,425,7,192,0,6.0,21250,2015,1,Learn Play Percussion Beginner Pro Easy Way
Modern Piano Lessons For Beginners,1,20,736,6,46,1,5.0,14720,2014,4,Modern Piano Lessons Beginners
World Percussion: Complete Lessons for Everyone,1,40,68,9,56,0,4.0,2720,2016,11,World Percussion Complete Lessons
Learn Lion (Saroo) Soundtrack On The Piano By Ear,1,20,104,0,9,0,0.5333333333333333,2080,2017,4,Learn Lion Saroo Soundtrack Piano Ear
Acoustic Blues Guitar Lessons,1,75,189,18,101,2,4.5,14175,2016,1,Acoustic Blues Guitar Lessons
Play Guitar and Understand Music Quick & Easy in 28 Days!,1,20,738,6,64,0,9.5,14760,2012,10,Play Guitar Understand Music Quick  Easy 28 Days
Learn How to Play the Violin - Violin Basics,1,20,365,10,12,1,0.5333333333333333,7300,2014,8,Learn Play Violin  Violin Basics
Swing Low - The 101 Authentic Nashville Piano Style Course,1,20,146,5,15,0,1.0,2920,2014,1,Swing Low  101 Authentic Nashville Piano Style Course
Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,1,50,383,4,9,1,1.0,19150,2015,11,GuitarPlay 5 Easy Christmas Chord Progressions Guitar
Get Piano Skills TODAY!!! ,1,100,92,5,71,0,3.5,9200,2014,11,Piano Skills TODAY
Learn the Violin - Scales and Fundamentals,1,80,291,14,39,1,3.0,23280,2015,10,Learn Violin  Scales Fundamentals
Piano With Willie Building Technique with Scales Vol. 2,1,40,61,3,9,0,1.5,2440,2016,4,Piano Willie Building Technique Scales Vol 2
Master Flute Playing: Intermediate Instruction Made Simple!,1,50,288,15,100,2,6.0,14400,2014,10,Master Flute Playing Intermediate Instruction Simple
How to Sing and Play the Guitar (at the same time),1,20,78,8,24,1,1.5,1560,2016,7,Sing Play Guitar at time
"Super Beginner Guitar - start right, start awesome",1,30,594,3,33,1,2.0,17820,2014,11,Super Beginner Guitar  start right start awesome
"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z""",1,40,489,5,35,0,4.0,19560,2015,10,Introduction Guitar A Course Beginnershttpswwwudemycomintroductiontoguitartrue251631156Beginner Level25 hours20141030T155939Z 650804Guitar Master Class Learning Play Guitar Z
Rhythm to Rock Drum Lesson 5,1,20,13,3,9,1,1.0,260,2014,8,Rhythm Rock Drum Lesson 5
Gibson's Learn & Master Guitar,1,50,103,33,309,0,38.0,5150,2014,10,Gibsons Learn  Master Guitar
Master the Trombone: Intermediate Instruction Made Simple!,1,50,231,7,110,0,9.0,11550,2015,3,Master Trombone Intermediate Instruction Simple
Walking Bass Fundamentals,1,50,44,3,34,0,2.0,2200,2017,3,Walking Bass Fundamentals
Circular Breathing for musicians - practical skills,1,25,261,4,17,0,1.5,6525,2014,11,Circular Breathing musicians  practical skills
Electric Bass for Busy Beginners Course 1,1,50,114,15,13,0,1.5,5700,2015,4,Electric Bass Busy Beginners Course 1
Guitar for Absolute Beginners (Class 1),1,20,45,4,48,1,1.5,900,2014,5,Guitar Absolute Beginners Class 1
Tenor Banjo for Absolute Beginners,0,0,3167,161,34,1,0.6166666666666667,0,2014,7,Tenor Banjo Absolute Beginners
Guitar Lessons - 50 Essential Fast Legato Licks,1,35,105,9,23,2,3.0,3675,2016,2,Guitar Lessons  50 Essential Fast Legato Licks
Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,1,90,85,22,20,1,2.0,7650,2016,8,Aprenda tocar Pandeiro  Curso Iniciante  SambaChoro
Aprende batería con el nuevo método IDT,1,20,335,32,25,0,2.0,6700,2012,12,Aprende batera con el nuevo mtodo IDT
5 lecciones que todo guitarrista debe tomar,0,0,4452,263,14,1,1.0,0,2014,8,5 lecciones que todo guitarrista debe tomar
Los 7 Acordes para Tocarlo Todo en un fin de semana,1,20,332,23,42,1,2.0,6640,2013,7,Los 7 Acordes para Tocarlo Todo en un fin de semana
Curso de Violão Popular,1,25,287,42,27,1,6.0,7175,2016,1,Curso de Violo Popular
Aprendiendo Piano: Ejercicios de calentamiento,0,0,1876,109,11,1,0.55,0,2016,4,Aprendiendo Piano Ejercicios de calentamiento
Aprendiendo piano: Lectura de piezas clásicas Vol.II,1,40,113,4,18,1,1.5,4520,2016,6,Aprendiendo piano Lectura de piezas clsicas VolII
"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",1,75,158,17,59,0,2.5,11850,2014,7,Aprende tocar el Acorden de odo con tcnicahttpswwwudemycomaprendeatocarelacordeondeoidoycontecnicatrue25932134Beginner Level4 hours20140916T195145Z 263432Aprende los Secretos de la Armnica con HARPSOUL
Guitarra Desde Cero - PARTE 1,1,35,480,12,123,1,7.0,16800,2014,12,Guitarra Desde Cero  PARTE 1
Super-Curso de Guitarra Práctico Para Principiantes,1,85,228,26,215,1,10.5,19380,2014,6,SuperCurso de Guitarra Prctico Para Principiantes
Explosão Pentatônica,1,55,42,5,19,0,1.5,2310,2016,12,Exploso Pentatnica
Complete Beginners Introduction to Guitar,1,40,10,4,35,1,1.5,400,2017,2,Complete Beginners Introduction Guitar
Learn 10 Scottish Tunes Piano Easy Level,1,45,103,1,46,1,3.5,4635,2017,2,Learn 10 Scottish Tunes Piano Easy Level
Fingerpicking Fundamentals,1,20,75,7,22,1,1.5,1500,2015,11,Fingerpicking Fundamentals
Piano With A Pro,1,25,66,6,38,0,2.5,1650,2014,5,Piano Pro
Piano Lessons for Beginners: Play the Piano AND Read Music!,1,70,61,9,30,1,4.0,4270,2016,2,Piano Lessons Beginners Play Piano Read Music
Master the Tuba - Intermediate Instruction Made Simple!,1,50,184,5,107,2,8.5,9200,2015,4,Master Tuba  Intermediate Instruction Simple
The Fun and Effective Piano Course,1,30,24,2,38,0,3.5,720,2017,4,Fun Effective Piano Course
Advanced Flute Studies - Learn to Master the Flute!​,1,50,205,4,95,0,5.0,10250,2015,9,Advanced Flute Studies  Learn Master Flute
Alternate Picking Speed & Accuracy,1,20,19,4,83,0,3.5,380,2016,5,Alternate Picking Speed  Accuracy
"Master the Euphonium with Simple, Intermediate Instruction!",1,50,120,6,106,2,8.0,6000,2015,4,Master Euphonium Simple Intermediate Instruction
Master the Clarinet: Intermediate Instruction Made Simple!,1,50,232,11,97,0,7.0,11600,2015,1,Master Clarinet Intermediate Instruction Simple
Advanced Clarinet Studies - Learn to Master the Clarinet!,1,50,148,3,77,0,4.5,7400,2015,1,Advanced Clarinet Studies  Learn Master Clarinet
Aprende a tocar ritmo pop en el piano y teclado,1,20,10,1,9,0,0.7166666666666667,200,2014,5,Aprende tocar ritmo pop en el piano teclado
Aprendiendo Piano: Tocando piezas populares Vol.II,1,100,72,2,24,1,1.5,7200,2016,3,Aprendiendo Piano Tocando piezas populares VolII
Comment jouer du Pianoforte,1,100,172,2,41,0,3.0,17200,2016,5,Comment jouer du Pianoforte
Aprende a tocar blues en el piano y teclado,1,50,10,4,22,0,2.5,500,2014,5,Aprende tocar blues en el piano teclado
ABC DO VIOLÃO E GUITARRA,1,85,25,2,30,1,2.5,2125,2017,3,ABC VIOLO E GUITARRA
Suonare la Chitarra,1,200,1,1,22,0,1.0,200,2017,6,Suonare la Chitarra
Aprende todos los secretos de la guitarra flamenca,1,50,13,2,23,0,3.5,650,2014,5,Aprende todos los secretos de la guitarra flamenca
こどもギターレッスン　リトルギタリストⅠ,1,20,69,1,53,1,3.0,1380,2015,11, 
Aprende cómo tocar el Bajo Sexto,1,50,10,2,17,0,3.0,500,2014,5,Aprende cmo tocar el Bajo Sexto
Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,1,50,25,1,321,0,3.5,1250,2016,12,Coach Guitar  Apprendre la GUITARE facile avec des COULEURS
Sistema Completo De Guitarra Rítmica Para Principiantes,1,55,21,3,32,1,6.0,1155,2016,2,Sistema Completo De Guitarra Rtmica Para Principiantes
Curso de batería online de Patricio Iglesias (Santa Sabina),1,35,5,1,17,2,4.0,175,2017,3,Curso de batera online de Patricio Iglesias Santa Sabina
"Learn Piano with Beyer, 15 Minutes Challenge",1,65,418,2,30,0,3.0,27170,2016,7,Learn Piano Beyer 15 Minutes Challenge
"Classical Guitar Master Class: 'Alman  """,1,195,113,2,34,2,2.0,22035,2015,4,Classical Guitar Master Class Alman 
Blues Accelerator - 21 Days to Blues Guitar Mastery,1,50,78,6,45,1,7.0,3900,2014,1,Blues Accelerator  21 Days Blues Guitar Mastery
Alto Saxophone Lessons For Beginners,1,95,51,7,42,1,3.0,4845,2016,3,Alto Saxophone Lessons Beginners
Instant Harmonica - Christmas; play Jingle Bells part 2 now!,1,20,58,1,10,0,0.7333333333333333,1160,2015,12,Instant Harmonica  Christmas play Jingle Bells 2 now
Piano With Willie: Jazz & Gospel Exercises,1,40,56,3,28,2,2.0,2240,2016,4,Piano Willie Jazz  Gospel Exercises
Bending the blue notes to give you killer sound on harmonica,1,35,162,3,14,2,2.0,5670,2014,3,Bending blue notes killer sound harmonica
"Beginner's Guitar: Tuning, Strumming, and Chords!",0,0,2577,30,6,1,0.6166666666666667,0,2015,7,Beginners Guitar Tuning Strumming Chords
Instant Harmonica - play The Lion Sleeps Tonight - today!,1,20,62,1,11,1,1.0,1240,2015,8,Instant Harmonica  play Lion Sleeps Tonight  today
Piano With Willie Building Technique with Scales Vol. 3,1,40,42,1,11,0,1.5,1680,2016,4,Piano Willie Building Technique Scales Vol 3
Instant Bodhran - part two; learning further drumming skills,1,40,28,1,10,1,1.0,1120,2016,8,Instant Bodhran  two learning drumming skills
Guitar Essentials,1,20,261,1,18,1,1.5,5220,2014,5,Guitar Essentials
Rhythm to Rock Drum Lessons,1,20,44,2,7,1,1.0,880,2014,2,Rhythm Rock Drum Lessons
Learn to play and improve 12 bar blues harmonica solos,1,40,4,1,27,1,1.0,160,2017,6,Learn play improve 12 bar blues harmonica solos
Learn to improvise on your harmonica - in nice easy steps,1,35,98,1,15,1,2.0,3430,2014,3,Learn improvise harmonica  nice easy steps
Learning Electric Guitar for Absolute Beginners,1,35,19,2,12,1,1.5,665,2015,5,Learning Electric Guitar Absolute Beginners
Advanced Bassoon Studies - Learn to Master the Bassoon!​,1,50,197,0,106,0,6.5,9850,2015,4,Advanced Bassoon Studies  Learn Master Bassoon
Blues Guitar Lessons: Play Like the Greats - All Levels,1,20,58,4,47,0,2.5,1160,2015,11,Blues Guitar Lessons Play Like Greats  Levels
Instant Harmonica - play Whiskey in the Jar + Molly Malone!,1,40,21,3,27,0,2.0,840,2016,9,Instant Harmonica  play Whiskey Jar  Molly Malone
Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,1,50,92,3,71,0,1.5,4600,2014,1,Learn Play Trumpet Fast Passive Trumpet Tutor
Electric Bass Right From The Start,1,100,239,1,9,1,0.6666666666666666,23900,2016,3,Electric Bass Right Start
Beginner Guitar Essentials,1,95,5,2,45,1,4.5,475,2015,8,Beginner Guitar Essentials
Advanced Tuba Studies - Become a Master of the Tuba!​,1,50,173,0,63,0,5.0,8650,2015,4,Advanced Tuba Studies  Master Tuba
'Greensleeves' Creative Piano Lessons Course,1,20,10,1,8,0,2.0,200,2017,1,Greensleeves Creative Piano Lessons Course
Rhythm to Rock Drum Lesson 4,1,20,12,3,12,1,1.5,240,2014,8,Rhythm Rock Drum Lesson 4
Hands On Guitar: Beyond Beginner,1,20,54,7,69,1,3.0,1080,2016,1,Hands Guitar Beginner
Instant harmonica - play Auld Lang Syne the neet (tonight)!,1,40,28,1,13,0,1.0,1120,2016,12,Instant harmonica  play Auld Lang Syne neet tonight
Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,1,25,238,3,22,1,1.0,5950,2014,2,Piano Hard Way  Fast Way Life Long Piano Enjoyment
The Ultimate Method for Learning Modern Piano & Keyboards,1,25,512,3,151,0,2.5,12800,2014,11,Ultimate Method Learning Modern Piano  Keyboards
Master the Bassoon - Intermediate Instruction Made Simple!,1,50,177,3,102,0,7.5,8850,2015,4,Master Bassoon  Intermediate Instruction Simple
Oboe Pro Series - You're going to love practicing the Oboe,1,50,61,5,36,0,7.0,3050,2016,4,Oboe Pro Series  going love practicing Oboe
Instant Harmonica - play this classic GAME OF THRONES theme!,1,40,21,2,13,1,1.0,840,2017,5,Instant Harmonica  play classic GAME THRONES theme
"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",1,50,115,6,53,2,2.5,5750,2014,3,Trumpet Solos Learn Perform Fun Unique Pieces
Learn 4 Vital things that will make your DRUM PLAYING EASIER,1,35,510,1,8,0,0.6166666666666667,17850,2015,8,Learn 4 Vital things DRUM PLAYING EASIER
Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,1,50,147,4,39,2,1.0,7350,2014,3,Sax Solos Learn Perform Fun Unique Pieces
Traditional-Style Electric Blues Guitar For Beginners,1,25,9,2,36,1,3.0,225,2017,6,TraditionalStyle Electric Blues Guitar Beginners
Aprende a tocar los mejores solos en la guitarra eléctrica,1,30,5,1,16,0,2.0,150,2014,5,Aprende tocar los mejores solos en la guitarra elctrica
Aprende a tocar la guitarra,1,50,7,1,25,0,1.5,350,2013,2,Aprende tocar la guitarra
Aprende a tocar el piano desde cero,1,50,4,0,16,0,4.0,200,2014,4,Aprende tocar el piano desde cero
Aprende a tocar el clarinete.  ,1,50,4,0,26,0,3.0,200,2014,5,Aprende tocar el clarinete
Ahora aprende a tocar jazz en el piano,1,30,4,0,9,0,1.5,120,2014,5,Ahora aprende tocar jazz en el piano
こどもギターレッスン　リトルギタリストⅡ,1,20,2,0,47,1,3.5,40,2016,2, 
Aprende a tocar el contrabajo sin complicaciones,1,50,3,1,20,0,3.0,150,2014,5,Aprende tocar el contrabajo sin complicaciones
Aprende a tocar la guitarra eléctrica,1,50,3,0,39,0,5.5,150,2014,4,Aprende tocar la guitarra elctrica
Aprende a improvisar en la guitarra eléctrica,1,50,3,0,19,0,3.0,150,2014,5,Aprende improvisar en la guitarra elctrica
Curso de Teclado,1,40,1,0,26,1,1.5,40,2016,5,Curso de Teclado
Guitarra Acústica en Siete Días,1,20,1,1,38,1,2.5,20,2016,1,Guitarra Acstica en Siete Das
improvisación de Guitarra,1,20,1,0,10,0,1.0,20,2015,3,improvisacin de Guitarra
Step by Step Classical Guitar Course,1,100,9,1,45,1,4.5,900,2016,12,Step Step Classical Guitar Course
Piano With Willie Building Technique with Scales Vol. 4,1,40,44,0,11,0,1.5,1760,2016,4,Piano Willie Building Technique Scales Vol 4
Back In Black the AC/DC Classic Rock Track,1,20,13,1,72,2,2.0,260,2015,4,Black ACDC Classic Rock Track
Keyboard Basics,1,25,17,1,7,0,2.0,425,2014,4,Keyboard Basics
Beginner Guitar Lessons,1,20,118,0,5,1,1.0,2360,2015,3,Beginner Guitar Lessons
Guitar Fundamentals for Beginners,1,25,5,1,11,1,2.0,125,2016,2,Guitar Fundamentals Beginners
Easy Piano - learn and play along,1,20,11,1,48,1,1.0,220,2014,5,Easy Piano  learn play
Learn Piano: The Basics of Keyboards,1,20,113,0,24,1,1.5,2260,2015,1,Learn Piano Basics Keyboards
Bassoon Pro Series - You're going to love practicing Bassoon,1,50,36,0,42,0,6.5,1800,2016,4,Bassoon Pro Series  going love practicing Bassoon
Acoustic Guitar Lessons For Beginners,1,95,10,3,39,1,3.0,950,2016,4,Acoustic Guitar Lessons Beginners
Coach Guitar - Amazing New Way To Learn Guitar With Colors,1,50,12,0,321,0,3.5,600,2016,12,Coach Guitar  Amazing New Way Learn Guitar Colors
Mastering the Art of Guitar Chords,1,20,78,0,18,1,1.5,1560,2013,11,Mastering Art Guitar Chords
30 Day Guitar Jump Start for Success,1,105,31,4,92,1,4.0,3255,2017,5,30 Day Guitar Jump Start Success
Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,1,50,205,11,77,1,5.0,10250,2015,4,Learn Play Bassoon Beginner Pro Hours
The 7 Day Guitar Method,1,20,213,4,11,0,2.5,4260,2015,10,7 Day Guitar Method
Instant Harmonica - play Star Wars + the Lion Sleeps now!,1,40,33,3,20,0,1.5,1320,2016,8,Instant Harmonica  play Star Wars  Lion Sleeps now
Instant harmonica - play Adele's wonderful 'Hello' today!,1,20,284,3,12,0,1.0,5680,2016,5,Instant harmonica  play Adeles wonderful Hello today
